title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Jujutsu Kaisen 0",movie,"Action, Animation, Fantasy",2021,tt14331144,7.8,48187,
Kanon,movie,Drama,2016,,,,
"Yourself and Yours",movie,"Comedy, Drama",2016,tt5907916,6.8,1634,
"Hotel by the River",movie,Drama,2018,tt8725958,6.7,1769,
"Tokyo Twilight",movie,Drama,1957,tt0051093,8,5327,
"The Flavor of Green Tea Over Rice",movie,Drama,1952,tt0044982,7.7,3979,
"Jojo Rabbit",movie,"Comedy, Drama, War",2019,tt2584384,7.9,463597,
"An Autumn Afternoon",movie,Drama,1962,tt0056444,8,11288,
"Early Summer",movie,"Comedy, Drama, Romance",1951,tt0043313,8,10102,
"Smokin' on the Moon",movie,"Comedy, Drama",2017,tt5872258,5.9,27,
"A Real Pain",movie,"Comedy, Drama",2024,tt21823606,7.1,76865,
"The Assassin",movie,"Action, Drama, History",2015,tt3508840,6.3,18406,
"Mr. Vampire Part 3",movie,"Action, Comedy, Horror",1987,tt0093422,6.7,830,
"Mr. Vampire",movie,"Action, Comedy, Fantasy",1985,tt0089371,7.3,4919,
"World War Z",movie,"Action, Adventure, Horror",2013,tt0816711,7,748743,
"Hyena Road",movie,"Drama, War",2015,tt4034452,6.5,9519,
"Kinds of Kindness",movie,"Comedy, Drama, Horror",2024,tt22408160,6.5,57982,
"Robot Dreams",movie,"Animation, Comedy, Drama",2023,tt13429870,7.6,20593,
Charisma,movie,"Drama, Mystery",1999,tt0201517,6.8,2196,
"Ensemble Stars!! Road to Show!!",movie,Animation,2022,tt16220566,8,18,
Muzzle,movie,"Action, Crime, Thriller",2023,tt17663876,5.5,4143,
"American Star",movie,"Drama, Mystery, Thriller",2024,tt19984386,5.5,2435,
"Live Stream",movie,Thriller,2023,tt27664078,4.9,119,
Endurance,movie,Documentary,2024,tt18556278,7.5,1547,
"The Wolf of Wall Street",movie,"Biography, Comedy, Crime",2013,tt0993846,8.2,1668951,
"Midnight in the Switchgrass",movie,"Crime, Mystery, Thriller",2021,tt11656220,4.6,11660,
Hellraiser,movie,"Horror, Mystery, Thriller",2022,tt0887261,5.9,52302,
Babes,movie,Comedy,2024,tt21276958,6.3,6146,
"Cash Out",movie,Action,2024,tt24131288,4.8,2830,
"Summer Camp",movie,Comedy,2024,tt26928684,4.5,1478,
Winner,movie,"Adventure, Biography, Comedy",2024,tt11433906,6.5,2291,
"Bill & Ted Face the Music",movie,"Adventure, Comedy, Music",2020,tt1086064,5.9,54604,
"From Miyamoto to You",movie,Romance,2019,tt9575164,6.9,624,
BlackBerry,movie,"Biography, Comedy, Drama",2023,tt21867434,7.3,54910,
"Lux Æterna",movie,"Drama, Thriller",2019,tt10272534,6.2,8088,
Fly,movie,Documentary,2024,tt31189863,7.2,573,
Terrifier,movie,"Horror, Thriller",2016,tt4281724,5.5,81928,
Drive,movie,"Action, Drama",2011,tt0780504,7.8,732005,
Sleep,movie,"Horror, Mystery, Thriller",2023,tt8209702,6.6,5753,
"Blue Lock: Episode Nagi",movie,"Animation, Drama, Sport",2024,tt28671146,6.6,2396,
"The Father",movie,"Drama, Mystery",2020,tt10272386,8.2,210340,
"Where the Crawdads Sing",movie,"Drama, Mystery, Romance",2022,tt9411972,7.2,144498,
"The Accountant",movie,"Action, Crime, Drama",2016,tt2140479,7.3,340113,
Fresh,movie,"Horror, Thriller",2022,tt13403046,6.7,83940,
"Amber Alert",movie,Thriller,2024,tt31450182,6,5414,
"Legend of the Demon Cat",movie,"Adventure, Drama, Family",2017,tt6157626,6.2,3175,
"Time Scoop Hunter, the Movie",movie,"History, Sci-Fi",2013,tt2412560,4.7,34,
"Love's Stoppage Time",movie,"Drama, Mystery, Romance",2019,tt9816134,5.8,96,
"The Offering",movie,Horror,2022,tt13103732,5.3,8164,
"Alien: Covenant",movie,"Horror, Sci-Fi, Thriller",2017,tt2316204,6.4,327891,
Demolition,movie,"Comedy, Drama",2015,tt1172049,7,121001,
Prometheus,movie,"Adventure, Mystery, Sci-Fi",2012,tt1446714,7,673983,
"The Legacy of the Sun",movie,Drama,2011,tt1645116,5.7,84,
Haywire,movie,"Action, Drama, Thriller",2011,tt1506999,5.8,91234,
"Bleed for This",movie,"Biography, Drama, Sport",2016,tt1620935,6.8,32142,
"お終活 再春!人生ラプソディ",movie,,2024,,,,
Divergent,movie,"Action, Adventure, Drama",2014,tt1840309,6.6,503151,
"The Divergent Series: Insurgent",movie,"Action, Adventure, Sci-Fi",2015,tt2908446,6.2,262979,
Allegiant,movie,"Action, Adventure, Fantasy",2016,tt3410834,5.7,140069,
MI-5,movie,"Action, Drama, Thriller",2015,tt3321300,6.2,24370,
Wadjda,movie,"Comedy, Drama",2012,tt2258858,7.5,21890,
"The Farewell",movie,"Comedy, Drama",2019,tt8637428,7.5,73588,
"Boy Kills World",movie,"Action, Crime, Thriller",2023,tt13923084,6.4,34914,
"Blood for Dust",movie,"Action, Crime, Thriller",2023,tt10669888,5.2,2103,
"The Hovering Blade",movie,"Drama, Thriller",2009,tt1415224,5.9,193,
"Flavor of Happiness",movie,Drama,2008,tt1305755,6.8,187,
Single8,movie,"Adventure, Comedy, Drama",2023,tt30633111,6.9,214,
"Man of Steel",movie,"Action, Adventure, Sci-Fi",2013,tt0770828,7.1,831089,
"In Time",movie,"Action, Sci-Fi, Thriller",2011,tt1637688,6.7,464343,
"The Last Movie",movie,Drama,1971,tt0067327,6.1,2829,
"Man on Fire",movie,"Action, Drama, Thriller",1987,tt0093489,5.8,3298,
"The Reef",movie,"Adventure, Horror, Thriller",2010,tt1320291,5.8,21741,
M/Other,movie,Drama,1999,tt0201743,7.1,433,
"Where Is the Friend's House?",movie,"Drama, Family",1987,tt0093342,8.1,20562,
"One-Armed Boxer",movie,"Action, Drama, Fantasy",1972,tt0067009,6.8,1567,
"Love in the Time of Hysteria",movie,"Comedy, Romance",1991,tt0102958,6.8,4257,
"The Help",movie,Drama,2011,tt1454029,8.1,509956,
"Pokémon: Zoroark: Master of Illusions",movie,"Action, Adventure, Animation",2010,tt1690470,6.1,2524,
"Secret Reunion",movie,"Action, Drama, Thriller",2010,tt1535491,6.9,4491,
"Saint Seiya: Heaven Chapter - Overture",movie,"Animation, Fantasy",2004,tt0805605,7,1574,
"The Lincoln Lawyer",movie,"Crime, Drama, Mystery",2011,tt1189340,7.3,261239,
"Countdown to Zero",movie,Documentary,2010,tt1572769,6.9,2332,
"Under the Hawthorn Tree",movie,"Drama, Romance",2010,tt1554523,7.1,3943,
"Disciples of the 36th Chamber",movie,"Action, Comedy",1985,tt0089029,6.4,2250,
"Fortress of War",movie,"Action, Drama, War",2010,tt1343703,7.4,10794,
"Sister Street Fighter: Hanging by a Thread",movie,"Action, Crime",1974,tt0183704,6.6,592,
"Silent Night, Deadly Night Part 2",movie,"Horror, Thriller",1987,tt0093974,3.9,9678,
"Higanjima: Escape from Vampire Island",movie,"Action, Adventure, Fantasy",2009,tt1270767,5.3,828,
"Margin Call",movie,"Drama, Thriller",2011,tt1615147,7.1,151730,
"The Geisha",movie,Drama,1983,tt0203224,6.9,371,
Henshin,movie,Romance,2005,tt0490970,4.7,59,
"Mutant Girls Squad",movie,"Action, Comedy, Fantasy",2010,tt1590796,5.7,2088,
"Death Note Relight - Visions of a God",movie,"Animation, Crime, Drama",2007,tt3355694,7.4,1734,
"Fast Five",movie,"Action, Crime, Thriller",2011,tt1596343,7.3,418714,
"Sumo Do, Sumo Don't",movie,"Comedy, Drama, Sport",1992,tt0105388,7.1,1034,
"The Man from Nowhere",movie,"Action, Drama, Thriller",2010,tt1527788,7.7,77552,
"About Her Brother",movie,Drama,2010,tt1345834,7,866,
"Trigun: Badlands Rumble",movie,"Action, Animation, Drama",2010,tt1703049,7.4,6076,
"Mega Monster Battle: Ultra Galaxy Legends - The Movie",movie,"Action, Adventure, Family",2009,tt1467280,7,427,
"Tomie: Another Face",movie,"Horror, Romance",1999,tt0284565,5.1,496,
"Tomie: Forbidden Fruit",movie,Horror,2002,tt0348226,5.7,606,
"Tomie: Re-birth",movie,Horror,2001,tt0348225,5.5,722,
"Tomie: Replay",movie,Horror,2000,tt0279474,5.4,798,
"The Longest Night in Shanghai",movie,"Drama, Romance",2007,tt0798443,6.7,679,
"The Other Woman",movie,Drama,2009,tt1032825,6.3,20015,
"Café Lumière",movie,Drama,2003,tt0412596,6.8,3426,
"Virgin Snow",movie,Romance,2007,tt0997155,6.4,981,
"Gamera vs. Gyaos",movie,"Family, Fantasy, Sci-Fi",1967,tt0061695,5.1,2621,
"Doraemon the Movie: Nobita's New Great Adventure into the Underworld",movie,"Adventure, Animation, Comedy",2007,tt1260351,7.1,1332,
Parade,movie,Drama,2009,tt1493070,7.1,681,
"Proxy War",movie,"Action, Drama",1973,tt0070244,7.3,1639,
"Wanda Sykes: Tongue Untied",movie,"Comedy, Documentary",2003,tt0391525,6.8,260,
"Death of a Ninja",movie,"Action, Adventure, Fantasy",1982,tt0089691,5.8,654,
"Hiroshima Death Match",movie,"Action, Crime, Drama",1973,tt0070245,7.5,2051,
"300: Rise of an Empire",movie,"Action, Drama",2014,tt1253863,6.2,322561,
"My Geeky Girlfriend",movie,"Comedy, Drama, Romance",2009,tt1424056,5.3,221,
"Jazz on a Summer's Day",movie,"Documentary, Music",1959,tt0052942,7.9,2066,
Angel,movie,"Fantasy, Romance",2005,tt0828120,6.3,158,
"Who's Camus Anyway",movie,Drama,2005,tt0456873,7,548,
"Tenjôjin to Akutojin: Saigo no tatakai",movie,"Action, Animation, Drama",2009,tt1411966,6.6,11,
"The Traveler",movie,Drama,1974,tt0071859,7.5,2299,
"Message from Space",movie,"Action, Adventure, Sci-Fi",1978,tt0078435,4.9,1772,
"One-Armed Swordsman",movie,"Action, Drama",1967,tt0061597,7.2,3828,
Confessions,movie,"Drama, Thriller",2010,tt1590089,7.7,43436,
Love,movie,"Drama, Music, Sci-Fi",2011,tt1541874,5.4,9046,
"Ocean Heaven",movie,Drama,2010,tt1498858,7.5,2826,
"Border Line",movie,"Drama, Romance",2002,tt0337891,7.2,57,
"Gamera, the Guardian of the Universe",movie,"Action, Drama, Fantasy",1995,tt0113142,6.7,4322,
"For Those We Love",movie,"Drama, War",2007,tt0882797,5.8,419,
Hitch-Hike,movie,"Crime, Drama, Horror",1977,tt0077188,6.8,3346,
"Golgo 13",movie,"Action, Crime, Thriller",1973,tt0174699,6.1,412,
"Happily Ever After",movie,"Comedy, Drama, Romance",2007,tt0997159,6.6,355,
"Tuesday, After Christmas",movie,"Drama, Romance",2010,tt1470024,6.9,5080,
"Touch of Pink",movie,"Comedy, Drama, Romance",2004,tt0374277,6.4,4526,
"Jeepers Creepers III",movie,Horror,2017,tt1139592,3.9,25475,
"Female Prisoner Scorpion: #701's Grudge Song",movie,"Crime, Drama, Thriller",1973,tt0226873,6.3,1720,
"One Missed Call 3: Final",movie,"Horror, Mystery",2006,tt0978797,4.9,2338,
"The Blue Light",movie,"Crime, Drama, Romance",2003,tt0400174,7.2,1078,
"Win Win",movie,"Comedy, Drama, Sport",2011,tt1606392,7.1,55752,
"Mike Birbiglia: What I Should Have Said Was Nothing",movie,Comedy,2008,tt1188112,7.6,1970,
"Tomica Hero: Rescue Force Explosive Movie: Rescue the Mach Train!",movie,"Action, Adventure, Comedy",2008,tt1344164,7.3,14,
"Hitoya ni saku hana",movie,,2010,tt1606611,6.5,7,
"Battle League Horumo",movie,Comedy,2009,tt1381065,5.9,213,
"Conversation Piece",movie,"Drama, Romance",1974,tt0071585,7.4,5447,
"The Dark Harbour",movie,"Comedy, Drama",2009,tt1368460,7.2,76,
"Mission: Impossible - Ghost Protocol",movie,"Action, Adventure, Thriller",2011,tt1229238,7.4,540710,
"Nightmare Detective 2",movie,"Drama, Horror",2008,tt1056107,6.1,780,
Troubleshooter,movie,"Action, Crime, Drama",2010,tt1846803,6.2,446,
"Alien vs. Ninja",movie,"Action, Comedy, Fantasy",2010,tt1592503,4.4,2353,
"Whitney Cummings: Money Shot",movie,"Comedy, Documentary",2010,tt1659261,6.2,1034,
"The Galaxy Express 999: The Eternal Fantasy",movie,"Animation, Sci-Fi",1998,tt0169951,6.3,200,
"Wrath of the Titans",movie,"Action, Adventure, Fantasy",2012,tt1646987,5.7,198926,
"Spirit of Wonder: Chaina-san no yûutsu",movie,"Animation, Comedy, Romance",1992,tt0105456,6.4,159,
"The Black House",movie,"Comedy, Drama, Horror",1999,tt0257844,6.2,552,
"The Yellow Sea",movie,"Action, Crime, Drama",2010,tt1230385,7.3,23734,
"Moomins and the Comet Chase",movie,"Adventure, Animation, Family",2010,tt1606636,6,659,
"Love Fight",movie,"Drama, Romance, Sport",2008,tt1313144,6.1,71,
"Pretty Cure All Stars DX 2: Kibou no Hikari - Rainbow Jewel o Mamore!",movie,"Action, Adventure, Animation",2010,tt1630601,7.2,24,
"Dear Friends",movie,Drama,2007,tt1039780,6.5,460,
"Nick Kroll: Thank You Very Cool",movie,"Comedy, Documentary",2011,tt1809315,5.5,287,
"Cash Calls Hell",movie,"Action, Crime",1966,tt0165304,7.4,434,
"Death Shadow",movie,Action,1986,tt0165339,6.1,267,
"Don't Look Up",movie,"Fantasy, Horror",1996,tt0229499,6.2,692,
"Take Care of Your Scarf, Tatiana",movie,"Comedy, Romance",1994,tt0110832,7.1,3999,
"Alone on the Pacific",movie,"Adventure, Drama",1963,tt0057553,7,525,
"Tokyo Girl",movie,"Fantasy, Romance",2008,tt1139641,6.6,245,
"13 Assassins",movie,"Action, Adventure, Drama",2010,tt1436045,7.5,70071,
"Bandits vs. Samurai Squadron",movie,"Action, Adventure, Drama",1978,tt0164707,6.6,447,
"Three Outlaw Samurai",movie,"Action, Drama",1964,tt0058652,7.6,4182,
"Shogun's Shadow",movie,"Action, Adventure, Drama",1989,tt0098322,6.9,762,
"A Better Tomorrow",movie,"Action, Crime, Drama",2010,tt1138442,5.7,1202,
"The Raffle",movie,"Comedy, Drama, Romance",1991,tt0134057,5.2,1459,
"The Piano Forest",movie,"Animation, Drama, Family",2007,tt1119194,7.1,1821,
"HeartCatch PreCure the Movie: Fashion Show in the Flower Capital... Really?!",movie,"Action, Adventure, Animation",2010,tt1753757,7.9,44,
"Gamera 2: Attack of the Legion",movie,"Action, Drama, Fantasy",1996,tt0116390,7,3304,
"Adieu Galaxy Express 999",movie,"Action, Animation, Drama",1981,tt0184881,7,645,
"From Me to You",movie,"Drama, Romance",2010,tt1632544,6.9,3070,
"Dark Tide",movie,"Adventure, Drama, Thriller",2012,tt1507563,4.3,9626,
Hahaha,movie,"Comedy, Drama, Romance",2010,tt1452626,6.7,1568,
"Gamera 3: Revenge of Iris",movie,"Action, Drama, Fantasy",1999,tt0184503,7.1,3466,
"Gamera the Brave",movie,"Adventure, Family, Fantasy",2005,tt0467923,6.6,1554,
"To the Wonder",movie,"Drama, Romance",2012,tt1595656,5.8,30393,
"Red Dawn",movie,"Action, War",2012,tt1234719,5.3,82116,
"Macross Frontier: The Wings of Farewell",movie,"Action, Animation, Music",2011,tt1566528,7,220,
"Sinbad: Where U Been?",movie,"Comedy, Documentary",2010,tt1591499,7.7,287,
"Point Blank",movie,"Action, Crime, Drama",2010,tt1545759,6.8,14848,
"Pale Flower",movie,"Crime, Drama, Romance",1964,tt0056327,7.7,4663,
"The Grand Duel",movie,"Action, Drama, Mystery",1972,tt0068657,6.4,3676,
"Another Heaven",movie,"Crime, Horror, Sci-Fi",2000,tt0244975,5.9,897,
"The Flying Guillotine",movie,"Action, Drama",1975,tt0071512,6.6,1700,
"Sound of the Sea",movie,"Drama, Romance",2001,tt0261311,5.9,2348,
"Dark Shadows",movie,"Comedy, Fantasy, Horror",2012,tt1077368,6.2,287333,
Melancholia,movie,"Drama, Sci-Fi",2011,tt1527186,7.1,201520,
"The Guys from Paradise",movie,"Crime, Drama",2000,tt0304809,6.5,403,
"Tales of Terror: Haunted Apartment",movie,Horror,2005,tt0808332,6.2,506,
"The Girl Who Leapt Through Time",movie,"Drama, Fantasy, Mystery",1983,tt0086456,6.5,1042,
"Saru Lock the Movie",movie,Comedy,2010,tt1525886,5.5,45,
"Hello Ghost",movie,"Comedy, Drama, Family",2010,tt1848926,7.5,4930,
"Angel Heart",movie,Drama,1995,tt0112660,5,270,
"Midnight Sun",movie,"Drama, Music, Romance",2006,tt0844347,7.1,1994,
"Man Called Rocca",movie,"Crime, Drama",1961,tt0055569,6.4,614,
"Metal Skin Panic MADOX- 01",movie,"Animation, Comedy, Sci-Fi",1987,tt0093529,5.8,449,
"The Lost Bladesman",movie,"Action, Biography, Drama",2011,tt1648093,6,4623,
"Dear Prudence",movie,Drama,2010,tt1587119,5.9,1127,
"Mad Love",movie,"Drama, Romance",1969,tt0062663,7.3,922,
"Hunter in the Dark",movie,"Action, Adventure, Drama",1979,tt0079317,7,607,
"Mechanical Violator Hakaider",movie,"Action, Sci-Fi",1995,tt0161644,6.1,574,
"The Incite Mill",movie,"Horror, Mystery, Thriller",2010,tt1586753,5.6,1424,
"The Zodiac Killer",movie,"Horror, Mystery, Thriller",1971,tt0143016,4.4,1019,
"An Autumn's Tale",movie,"Drama, Romance",1987,tt0093426,7.5,2563,
"À l'aventure",movie,"Drama, Fantasy, Romance",2008,tt1235552,5.4,2405,
Laddaland,movie,"Drama, Horror, Mystery",2011,tt2063782,6.2,2699,
Colorful,movie,"Animation, Drama, Fantasy",2010,tt1677561,7.3,7428,
"Warriors Two",movie,"Action, Comedy, Drama",1978,tt0078517,7.2,1650,
"Perfect Love",movie,"Drama, Romance",1996,tt0117296,6.2,593,
"Total Recall",movie,"Action, Adventure, Sci-Fi",2012,tt1386703,6.2,271184,
"The Great Gatsby",movie,"Drama, Romance",2013,tt1343092,7.2,617808,
"Doraemon: Nobita's Dinosaur",movie,"Adventure, Animation, Family",1980,tt1147517,7.3,921,
"Mai Mai Miracle",movie,"Adventure, Animation, Drama",2009,tt1517216,6.9,1243,
"Final Episode",movie,"Action, Crime, Drama",1974,tt0226018,7.3,1297,
"Detective K: Secret of Virtuous Widow",movie,"Action, Comedy, Crime",2011,tt1832381,6.2,1203,
Tomboy,movie,Drama,2011,tt1847731,7.4,22797,
"Happy Feet Two",movie,"Adventure, Animation, Comedy",2011,tt1402488,5.8,49104,
"The Whistleblower",movie,"Biography, Crime, Drama",2010,tt0896872,7.1,36404,
"Come Rain, Come Shine",movie,Drama,2011,tt1832453,6.2,703,
"Captive Files I",movie,"Drama, Horror, Thriller",2002,tt2848162,5.1,22,
"Captive Files II",movie,"Drama, Horror",2003,,,,
"Eyes of the Spider",movie,"Crime, Drama, Thriller",1998,tt0241644,6.5,724,
Muthu,movie,"Action, Comedy, Drama",1995,tt0140399,7.5,3813,
"Sailor Suit and Machine Gun",movie,"Action, Romance",1981,tt0083021,6.4,1037,
"Gonin 2",movie,"Action, Crime, Thriller",1996,tt0116436,6.2,484,
"Mr. Vampire II",movie,"Action, Comedy, Horror",1986,tt0091293,5.7,1008,
"New Battles Without Honor and Humanity",movie,"Action, Comedy, Crime",1974,tt0072152,6.9,476,
"The Boss's Head",movie,"Action, Comedy, Crime",1975,tt0073702,7.2,372,
"Last Days of the Boss",movie,"Action, Comedy, Crime",1976,tt0075209,6.8,292,
"The Snowtown Murders",movie,"Biography, Crime, Drama",2011,tt1680114,6.6,21433,
"Bokura no nanoka-kan sensô",movie,"Action, Comedy, Drama",1988,tt0101494,6.3,158,
"To Love",movie,"Drama, Romance",1997,tt0118574,6.5,99,
"Cold Fish",movie,"Crime, Drama, Horror",2010,tt1632547,7.1,15191,
Ojuken,movie,"Comedy, Drama, Family",1999,tt0298100,6.2,101,
Inugami,movie,"Drama, Fantasy, Horror",2001,tt0277044,5.9,1015,
"Shrill Cries: Reshuffle",movie,"Action, Drama, Horror",2009,tt1346850,5.2,223,
"Lost Paradise",movie,"Drama, Romance",1997,tt0120120,6.6,809,
"Isola: Multiple Personality Girl",movie,"Drama, Horror, Mystery",2000,tt0233910,5.4,480,
"Railroad Man",movie,Drama,1999,tt0206216,7.1,1403,
Rouge,movie,"Drama, Fantasy, Music",1987,tt0093258,7.3,3741,
Shikoku,movie,"Horror, Thriller",1999,tt0213245,5.6,875,
"Sleepless Town",movie,"Crime, Drama, Romance",1998,tt0169929,6.9,759,
"Beyond the Limit",movie,"Drama, Romance, Thriller",1983,tt0085236,5.7,1636,
"Surely Someday",movie,"Comedy, Drama",2010,tt1450332,6.1,125,
"The Adventure of Denchu-Kozo",movie,"Comedy, Horror, Sci-Fi",1987,tt0166069,6.5,1032,
"A Night in Nude: Salvation",movie,"Crime, Drama, Thriller",2010,tt1653916,6,276,
Manhunt,movie,"Action, Crime, Drama",1976,tt0327002,6.8,612,
Hazard,movie,"Crime, Drama",2005,tt0798722,6.7,887,
"Gamera vs. Zigra",movie,"Adventure, Family, Sci-Fi",1971,tt0067123,3.6,1991,
"Gamera vs. Jiger",movie,"Adventure, Family, Sci-Fi",1970,tt0065755,5.3,1663,
"Gamera: Super Monster",movie,"Family, Sci-Fi",1980,tt0081675,3.6,1203,
Trespass,movie,"Crime, Drama, Mystery",2011,tt1674784,5.3,46482,
"Brownian Movement",movie,"Drama, Romance",2010,tt1529240,4.7,1588,
"The Monster X Strikes Back: Attack the G8 Summit",movie,"Comedy, Sci-Fi",2008,tt1190867,5.2,424,
"Doraemon the Movie: Nobita's Dinosaur",movie,"Adventure, Animation, Comedy",2006,tt0802983,7.1,1807,
Julia,movie,Drama,1974,tt0071754,4.8,717,
"The Fall of Ako Castle",movie,"Action, Adventure, Drama",1978,tt0077135,7.2,660,
"Female Prisoner #701: Scorpion",movie,"Crime, Drama, Thriller",1972,tt0226872,7.2,5179,
"Piecing Me Back Together",movie,"Drama, Romance",2010,tt1611115,5.6,150,
"The Iron Lady",movie,"Biography, Drama",2011,tt1007029,6.4,115012,
"Graveyard of Honor",movie,"Action, Crime",1975,tt0073207,7.1,2069,
"Jack and Jill",movie,Comedy,2011,tt0810913,3.3,92801,
Redline,movie,"Action, Animation, Sci-Fi",2009,tt1483797,7.5,18588,
"The Pleasures of the Flesh",movie,"Crime, Drama",1965,tt0059159,6.9,1765,
Children...,movie,"Mystery, Thriller",2011,tt1861982,7.1,3071,
Ted,movie,Comedy,2012,tt1637725,6.9,679536,
Safe,movie,"Action, Crime, Thriller",2012,tt1656190,6.5,121267,
"Josee, the Tiger and the Fish",movie,"Drama, Romance",2003,tt0416881,7.3,2392,
"Journey 2: The Mysterious Island",movie,"Action, Adventure, Comedy",2012,tt1397514,5.7,115852,
"G.I. Joe: Retaliation",movie,"Action, Adventure, Sci-Fi",2013,tt1583421,5.7,189699,
"Doraemon: Nobita and the Knights on Dinosaurs",movie,"Adventure, Animation, Family",1987,tt1147527,6.7,485,
Lincoln,movie,"Biography, Drama, History",2012,tt0443272,7.3,277881,
Kaidan,movie,"Drama, Horror, Romance",2007,tt0844319,6.1,1247,
"Bleach the Movie: Hell Verse",movie,"Action, Adventure, Animation",2010,tt1785394,7.3,3580,
"A Distant Cry from Spring",movie,Drama,1980,tt0080843,7.6,726,
"Fort Yuma Gold",movie,"Drama, War, Western",1966,tt0061773,6,700,
"The Double",movie,"Action, Adventure, Crime",2011,tt1646980,5.9,32098,
"Mardock Scramble: The First Compression",movie,"Action, Animation, Drama",2010,tt1754177,6.4,1660,
"Mardock Scramble: The Second Combustion",movie,"Animation, Sci-Fi, Thriller",2011,tt2048804,6.2,1073,
"Just Between Us",movie,"Comedy, Drama",2010,tt1318029,6.6,1089,
"GACHI-BAN: ULTIMATE",movie,,2011,,,,
"I Want To",movie,"Action, Adventure, Sci-Fi",1979,tt0083050,6.4,1211,
"The Private Eyes",movie,Comedy,1976,tt0074179,7,943,
"Record of a Tenement Gentleman",movie,Drama,1947,tt0039651,7.7,2403,
"Gantz: Perfect Answer",movie,"Action, Adventure, Drama",2011,tt1525836,6.2,4791,
"Samurai Reincarnation",movie,"Action, Fantasy, Horror",1981,tt0082699,6.5,1335,
Pool,movie,Drama,2009,tt1458613,5.8,131,
"The Village",movie,Drama,1975,tt0204364,7.1,113,
Ballad,movie,"Action, Drama, Romance",2009,tt1424045,5.6,310,
Bandage,movie,"Drama, Music, Romance",2010,tt0482459,6.6,479,
"Kevin Hart: Laugh at My Pain",movie,"Comedy, Documentary",2011,tt1999192,7.3,6584,
"Accidental Kidnapper",movie,Drama,2010,tt1587298,6.9,126,
"Mazinger Z vs. The Great General of Darkness",movie,"Action, Adventure, Animation",1974,tt0345612,7.3,256,
"Mazinger Z vs. Devilman",movie,"Action, Adventure, Animation",1973,tt0299017,6.6,285,
"Great Mazinger vs. Getter Robo",movie,"Animation, Sci-Fi, Short",1975,tt5281676,6.7,36,
"Great Mazinger vs. Getter Robo G: The Great Space Encounter",movie,"Action, Animation, Sci-Fi",1975,tt0422354,6.7,93,
"Koisuru naporitan: Sekai de ichiban oishii aisarekata",movie,"Drama, Romance",2010,tt1696541,6.3,48,
"Digimon Adventure: Our War Game!",movie,"Action, Adventure, Animation",2000,tt0313441,7.7,1240,
"Garo the Movie: Red Requiem",movie,"Action, Drama, Fantasy",2010,tt1554970,5.7,224,
"Twilight's Last Gleaming",movie,"Drama, Thriller",1977,tt0076845,6.7,3950,
"No Rest for the Wicked",movie,"Crime, Thriller",2011,tt1661862,6.4,5678,
"The Expendables 2",movie,"Action, Adventure, Thriller",2012,tt1764651,6.6,327850,
"12 Years a Slave",movie,"Biography, Drama, History",2013,tt2024544,8.1,761302,
Helldriver,movie,"Horror, Sci-Fi",2010,tt1653913,5.2,1823,
"All About Ah-Long",movie,Drama,1989,tt0098694,7.3,1764,
"Thomas & Friends: Misty Island Rescue",movie,"Adventure, Animation, Family",2010,tt1683981,4.8,501,
"Mad Max: Fury Road",movie,"Action, Adventure, Sci-Fi",2015,tt1392190,8.1,1158115,
1911,movie,"Drama, History, War",2011,tt1772230,5.7,6665,
"Black Angels",movie,Drama,2011,,,,
"Felix and Lola",movie,"Drama, Romance",2001,tt0260036,5.8,466,
Pompeii,movie,"Action, Adventure, Drama",2014,tt1921064,5.5,119608,
"The Inugami Family",movie,"Crime, Drama, Horror",1976,tt0074691,7.1,1250,
"Gegege no Kitarô daikaiju",movie,"Action, Animation, Fantasy",1996,tt1614343,5.9,31,
"Odin: Photon Space Sailer Starlight",movie,"Action, Adventure, Animation",1985,tt0161122,5.4,230,
"Jupiter Ascending",movie,"Action, Adventure, Sci-Fi",2015,tt1617661,5.3,197901,
"Inugami-ke no ichizoku",movie,"Drama, Mystery, Thriller",2006,tt0794297,6.3,433,
"Tales of Terror from Tokyo and All Over Japan: The Movie",movie,Horror,2004,tt0468774,5.7,435,
"Sing a Song of Sex",movie,Drama,1967,tt0062042,6.5,939,
"The Intouchables",movie,"Comedy, Drama",2011,tt1675434,8.5,971135,
"Edo Porn",movie,"Biography, Drama, History",1981,tt0202908,6.4,495,
"Sleep Tight",movie,"Crime, Drama, Thriller",2011,tt1437358,7.2,48301,
"Momotaro, Sacred Sailors",movie,"Adventure, Animation, Family",1945,tt0142666,5.5,395,
"Gokusen: The Movie",movie,"Comedy, Drama",2009,tt1392158,5.7,676,
"Ten Nights of Dreams",movie,Fantasy,2006,tt0899224,6.3,471,
"War of the Arrows",movie,Action,2011,tt2025526,7.1,13031,
Blind,movie,"Action, Crime, Drama",2011,tt2025506,6.8,3312,
"The Road to Salina",movie,Drama,1970,tt0067681,6.7,1085,
"Tim and Eric's Billion Dollar Movie",movie,Comedy,2012,tt1855401,5.3,10813,
"Late Bloomers",movie,Drama,2011,tt1572502,5.7,1082,
"The Watch",movie,"Comedy, Sci-Fi",2012,tt1298649,5.7,134952,
"The Tibetan Dog",movie,"Adventure, Animation, Drama",2011,tt2411128,6.6,267,
