title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Pulse,movie,"Horror, Mystery, Sci-Fi",2001,tt0286751,6.5,28004,
"Drowning by Numbers",movie,"Comedy, Drama",1988,tt0092929,7.1,11335,
Megaforce,movie,"Action, Sci-Fi",1982,tt0084316,3.7,4419,
"Silent Night, Deadly Night",movie,"Horror, Thriller",1984,tt0088117,5.8,20029,
"The Expendables",movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,371285,
"The Mechanic",movie,"Action, Crime, Thriller",2011,tt0472399,6.5,177319,
"Black Sunday",movie,Horror,1960,tt0054067,7.1,18704,
"The Whip and the Body",movie,"Horror, Romance",1963,tt0057078,6.6,4898,
"Yaji and Kita: The Midnight Pilgrims",movie,"Comedy, Fantasy",2005,tt0468975,6.4,465,
"The Evil Eye",movie,"Horror, Mystery, Romance",1963,tt0057443,6.9,5868,
"Kill, Baby... Kill!",movie,"Drama, Horror, Mystery",1966,tt0060794,6.9,8064,
Suburbia,movie,"Drama, Thriller",1983,tt0086589,6.9,6345,
"Blood and Black Lace",movie,"Crime, Drama, Horror",1964,tt0058567,7.1,14017,
"Hachi: A Dog's Tale",movie,"Biography, Drama, Family",2009,tt1028532,8.1,324516,
"I Was Born, But...",movie,"Comedy, Drama",1932,tt0023634,7.9,6449,
"Equinox Flower",movie,"Comedy, Drama",1958,tt0051720,7.8,5090,
"Good Morning",movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11614,
"Love Exposure",movie,"Action, Comedy, Drama",2008,tt1128075,8,16691,
Zen,movie,"Biography, Drama",2009,tt1156470,7.3,1209,
Daimajin,movie,"Drama, Fantasy, Horror",1966,tt0062851,6.7,1966,
"The House by the Cemetery",movie,Horror,1981,tt0082966,6.1,16914,
"Oppai Volleyball",movie,"Comedy, Sport",2009,tt1399210,6.1,736,
"Brass Knuckle Boys",movie,"Comedy, Music",2008,tt1313146,6.6,553,
Demonia,movie,"Horror, Mystery",1990,tt0094997,4.6,2191,
"Wrath of Daimajin",movie,Fantasy,1966,tt0062852,6.2,874,
"Return of Daimajin",movie,"Drama, Fantasy",1966,tt0062853,6.4,1018,
"Summer Wars",movie,"Action, Adventure, Animation",2009,tt1474276,7.4,32612,
"The Brood",movie,"Horror, Sci-Fi",1979,tt0078908,6.8,35967,
Phenomena,movie,"Crime, Horror, Mystery",1985,tt0087909,6.7,31361,
"The Castle of Sand",movie,"Crime, Drama, Mystery",1974,tt0202604,7.3,1632,
"The Green Slime",movie,"Drama, Horror, Sci-Fi",1968,tt0064393,4.9,4096,
"The Crazies",movie,"Action, Horror, Sci-Fi",1973,tt0069895,6.1,15414,
"The Uninvited",movie,"Drama, Horror, Thriller",2003,tt0358345,5.7,1666,
"Soul Food",movie,"Comedy, Drama",1997,tt0120169,7,9348,
"A Woman Under the Influence",movie,"Drama, Romance",1974,tt0072417,8,30878,
"Taste of Cherry",movie,Drama,1997,tt0120265,7.7,39303,
"In the Pool",movie,Comedy,2005,tt0455549,6.5,239,
"The Texas Chain Saw Massacre",movie,Horror,1974,tt0072271,7.4,195923,
"The Truce",movie,"Drama, War",1997,tt0117959,6.5,1902,
"Sailor Moon S: The Movie - Hearts in Ice",movie,"Action, Animation, Comedy",1994,tt0109277,7.6,2358,
"Ultraman Tiga & Ultraman Dyna: Warriors of the Star of Light",movie,"Action, Sci-Fi",1998,tt0184974,6.2,190,
"Kamen Rider Decade: All Riders vs. Dai-Shocker",movie,"Action, Adventure, Fantasy",2009,tt1476252,6.6,232,
"Manhattan Baby",movie,Horror,1982,tt0084298,4.8,3444,
"Lupin III: Farewell to Nostradamus",movie,"Action, Adventure, Animation",1995,tt0170181,6.9,991,
"Lupin III: Dead or Alive",movie,"Action, Adventure, Animation",1996,tt0170180,6.8,733,
"The Stranger",movie,Drama,1967,tt0062310,7.1,3283,JP
"Waiting to Exhale",movie,"Comedy, Drama, Romance",1995,tt0114885,6,12738,
Satantango,movie,Drama,1994,tt0111341,8.2,13161,
"To Live",movie,"Drama, War",1994,tt0110081,8.3,21244,
"Violent City",movie,"Action, Crime, Thriller",1970,tt0065555,6.2,3804,
Hachi-ko,movie,"Biography, Drama, Family",1987,tt0093132,7.9,6075,
"Venus Wars",movie,"Action, Animation, Drama",1989,tt0135037,6.6,2106,
"Another Country",movie,"Biography, Drama, Romance",1984,tt0086904,7,7365,
"The Killing of a Chinese Bookie",movie,"Crime, Drama, Thriller",1976,tt0074749,7.2,15446,
Typhoon,movie,Action,2005,tt0475750,5.7,1418,
"Ju-on: The Curse",movie,"Horror, Mystery",2000,tt0330500,6.8,9439,
"Golden Swallow",movie,"Action, Adventure, Romance",1968,tt0063105,6.7,918,
"Boys Over Flowers: Final",movie,Drama,2008,tt1160539,6.8,1596,
"Putney Swope",movie,Comedy,1969,tt0064855,6.7,4512,
"A Dog's Life",movie,"Documentary, Horror",1962,tt0057318,6.2,4613,
Scandal,movie,Drama,1950,tt0042958,7.2,4902,
"Samurai Commando: Mission 1549",movie,"Action, Sci-Fi",2005,tt0453396,5.1,615,
"Security Unlimited",movie,Comedy,1981,tt0082761,6.9,540,
"A Zed & Two Noughts",movie,"Comedy, Drama",1985,tt0090366,7.2,7830,
"Good Old Daze",movie,"Comedy, Drama, Romance",1994,tt0110922,7.2,3392,
"Diary of a Wimpy Kid",movie,"Comedy, Drama, Family",2010,tt1196141,6.2,60992,
"Blue Spring",movie,Drama,2001,tt0309291,7.2,4656,
"Fall Guy",movie,"Comedy, Drama, Romance",1982,tt0082601,6.9,816,
"Akitsu Springs",movie,"Drama, Romance",1962,tt0055732,7.2,1214,
"A Snake of June",movie,"Drama, Horror, Mystery",2002,tt0330904,6.8,5490,
Alligator,movie,"Horror, Sci-Fi, Thriller",1980,tt0080354,6.1,17052,
"How Stella Got Her Groove Back",movie,"Comedy, Drama, Romance",1998,tt0120703,5.7,8607,
"Opening Night",movie,Drama,1977,tt0079672,7.9,13083,
"A Monkey in Winter",movie,"Comedy, Drama",1962,tt0056636,7.4,3524,
"The Hidden Blade",movie,"Drama, History, Romance",2004,tt0442286,7.6,7375,
"When They Cry",movie,"Drama, Horror, Mystery",2008,tt1116935,5.5,444,
"Gamera vs. Viras",movie,"Adventure, Family, Fantasy",1968,tt0063000,4.6,1969,
Magic,movie,"Drama, Horror",1978,tt0077889,6.8,14364,
"InuYasha the Movie 3: Swords of an Honorable Ruler",movie,"Action, Adventure, Animation",2003,tt0396659,7.6,2479,
"Inuyasha the Movie 4: Fire on the Mystic Island",movie,"Action, Adventure, Animation",2004,tt0473658,7.1,2065,
"Battles Without Honor and Humanity",movie,"Crime, Drama",1973,tt0070246,7.4,4501,
"Dragon Ball Z: Broly - The Legendary Super Saiyan",movie,"Action, Animation, Fantasy",1993,tt0142242,7.4,12608,
"The Human Condition II: Road to Eternity",movie,"Drama, History, War",1959,tt0053115,8.5,8036,
"Yagyu Clan Conspiracy",movie,"Action, Adventure, Drama",1978,tt0078513,7.1,1721,
"Snake and Crane Arts of Shaolin",movie,"Action, Drama",1978,tt0078251,6.4,3001,
"Female Prisoner Scorpion: Beast Stable",movie,"Crime, Drama, Thriller",1973,tt0226875,7,2253,
"Love on Sunday",movie,Drama,2006,tt0875130,6.2,157,
"Lady Chatterley's Lover",movie,"Drama, Romance",1981,tt0082640,5.1,3523,
"The Last Song",movie,"Drama, Music, Romance",2010,tt1294226,6,94024,
"Silent Service",movie,"Action, Animation, War",1995,tt0243560,6.5,137,
MW,movie,"Drama, Thriller",2009,tt1242755,5.3,281,
Cure,movie,"Crime, Horror, Mystery",1997,tt0123948,7.5,28803,
Devilman,movie,"Action, Fantasy, Horror",2004,tt0373786,3.9,1265,
"Negative Happy Chainsaw Edge",movie,"Action, Comedy, Drama",2007,tt1024856,5.6,342,
"The Sword of Alexander",movie,"Action, Comedy, Fantasy",2007,tt0499261,5.6,256,
"Switching - Goodbye Me",movie,Drama,2007,tt0997183,6.8,325,
"10 Promises to My Dog",movie,"Comedy, Drama, Romance",2008,tt1179271,6.9,717,
"Party Girl",movie,"Comedy, Drama, Romance",1995,tt0114095,6.5,7359,
"Digimon Frontier: Island of the Lost Digimon",movie,"Action, Adventure, Short",2002,tt0810832,6.2,199,
"Digimon Tamers: Runaway Locomon",movie,"Action, Adventure, Animation",2002,tt0810833,6.7,319,
"Digimon Tamers: Battle of Adventurers",movie,"Action, Adventure, Animation",2001,tt0810831,6.4,271,
"Digimon Adventure 02: Revenge of Diaboromon",movie,"Action, Adventure, Animation",2001,tt0804905,6.9,780,
Vital,movie,"Drama, Thriller",2004,tt0417243,6.7,3492,
Zebraman,movie,"Comedy, Sci-Fi",2004,tt0388556,6.5,3738,
"The Heroic Ones",movie,"Action, Drama, History",1970,tt0070684,6.5,877,
"Blade II",movie,"Action, Horror, Sci-Fi",2002,tt0187738,6.7,243088,
Blade,movie,"Action, Horror, Sci-Fi",1998,tt0120611,7.1,314608,
"Blade: Trinity",movie,"Action, Horror, Sci-Fi",2004,tt0359013,5.8,194721,
"Lady Kung Fu",movie,"Action, Drama",1972,tt0068676,6.8,1104,
"20th Century Boys 1: Beginning of the End",movie,"Adventure, Fantasy, Mystery",2008,tt1155705,6.6,2873,
"The Disappearance of Haruhi Suzumiya",movie,"Animation, Drama, Mystery",2010,tt1572781,8,8354,
Suzaku,movie,Drama,1997,tt0119687,7.4,1555,
"Ju-on: Black Ghost",movie,"Fantasy, Horror",2009,tt1422674,5.2,2155,
"True Lies",movie,"Action, Comedy, Thriller",1994,tt0111503,7.3,289654,
"Come Undone",movie,"Drama, Romance",2010,tt1403144,6,3445,
"Saved by the Bell: Wedding in Las Vegas",movie,"Comedy, Romance",1994,tt0111081,6.2,3598,
"Martial Arts of Shaolin",movie,"Action, Comedy, Drama",1986,tt0091607,6.4,2687,
"The Firm",movie,"Drama, Mystery, Thriller",1993,tt0106918,6.9,152766,
Stakeout,movie,"Crime, Drama, Mystery",1958,tt0226737,7.1,469,
"Yona Yona Penguin",movie,"Adventure, Animation, Comedy",2009,tt1039651,5.2,202,
"Ip Man 2",movie,"Action, Biography, Drama",2010,tt1386932,7.5,113328,
"House II: The Second Story",movie,"Comedy, Fantasy, Horror",1987,tt0093220,5.4,12815,
Splice,movie,"Horror, Sci-Fi",2009,tt1017460,5.8,104270,
Tomie,movie,"Crime, Drama, Horror",1998,tt0240119,5.3,2193,
"Sex and the City 2",movie,"Comedy, Drama, Romance",2010,tt1261945,4.5,85974,
"Knight and Day",movie,"Action, Adventure, Comedy",2010,tt1013743,6.3,216381,
"Mr. Tadano's Secret Mission: From Japan with Love",movie,Comedy,2008,tt1313158,5.8,73,
"Swept Away",movie,"Adventure, Comedy, Drama",1974,tt0073817,7.5,7040,
Go,movie,"Drama, Romance",2001,tt0299937,7.4,3097,
"Kaiji: The Ultimate Gambler",movie,Drama,2009,tt1309449,6.4,2158,
"Brown Sugar",movie,"Comedy, Drama, Music",2002,tt0297037,6.5,10604,
"Kamen Rider Kabuto: God Speed Love",movie,"Action, Adventure, Drama",2006,tt1808153,6.6,204,
"The Insects Unlisted in the Encyclopedia",movie,Comedy,2007,tt0965405,5.9,206,
"Fish Story",movie,"Action, Comedy, Music",2009,tt1244666,7.5,3506,
"Hanging Garden",movie,Drama,2005,tt0460845,7.1,965,
Eureka,movie,Drama,2000,tt0243889,7.7,4489,
Chameleon,movie,Drama,2008,tt1161408,5.3,140,
"House III: The Horror Show",movie,Horror,1989,tt0097527,5.1,4929,
"Just Wright",movie,"Comedy, Romance, Sport",2010,tt1407061,5.9,16104,
"The Hand of Death",movie,"Action, Drama",1976,tt0073694,6,2088,
"5 Centimeters per Second",movie,"Animation, Drama, Family",2007,tt0983213,7.5,66801,
"You Again",movie,"Comedy, Romance",2010,tt1414382,5.7,55490,
"Hula Girls",movie,"Comedy, Drama",2006,tt0768116,7,2303,
"Transformers: Dark of the Moon",movie,"Action, Adventure, Sci-Fi",2011,tt1399103,6.2,441927,
"Hiruko the Goblin",movie,"Comedy, Fantasy, Horror",1991,tt0100991,6.1,1848,
"Joy House",movie,"Crime, Drama, Romance",1964,tt0058123,7,3223,
"Fantasy Mission Force",movie,"Action, Adventure, Comedy",1983,tt0079509,4.5,2086,
"Tombstone of the Fireflies",movie,"Drama, War",2008,tt1250968,6.6,392,
"Kamui Gaiden",movie,"Action, Adventure, Drama",2009,tt1156479,5.6,1134,
"Battle Under Orion",movie,"Action, War",2009,tt1382642,6.1,529,
"Monsieur Hire",movie,"Crime, Drama, Romance",1989,tt0097904,7.5,7360,
"Kamen Rider Den-O & Kiva: Climax Deka",movie,"Action, Adventure, Comedy",2008,tt1217251,6.7,144,
"Kamen Rider Blade: Missing Ace",movie,"Action, Fantasy, Sci-Fi",2004,tt2020056,6.3,141,
"Remember Me, My Love",movie,"Comedy, Drama, Romance",2003,tt0323807,6.4,4502,
"Kamen Rider Den-O: I'm Born!",movie,"Action, Adventure, Comedy",2007,tt1210347,6.4,155,
"A Stranger of Mine",movie,"Comedy, Crime, Drama",2005,tt0461857,7.6,1265,
Sorcerer,movie,"Adventure, Drama, Thriller",1977,tt0076740,7.7,30283,
"Lala Pipo: A Lot of People",movie,"Comedy, Drama",2009,tt1306985,5.7,290,
"Instant Swamp",movie,Comedy,2009,tt1414827,6.8,726,
"Pokémon: Arceus and the Jewel of Life",movie,"Action, Adventure, Animation",2009,tt1468843,6.2,3078,
"Dragon Ball Z: The World's Strongest",movie,"Action, Adventure, Animation",1990,tt0142240,6.6,7736,
"Dragon Ball Z: The Tree of Might",movie,"Action, Adventure, Animation",1990,tt0142233,6.7,9039,
"Dragon Ball Z: Lord Slug",movie,"Action, Animation, Fantasy",1991,tt0142244,6.5,6997,
"Dragon Ball Z: The Return of Cooler",movie,"Action, Animation, Fantasy",1992,tt0142237,6.9,8948,
"Dragon Ball Z: Super Android 13!",movie,"Action, Animation, Sci-Fi",1992,tt0142241,7,8342,
"Dragon Ball Z: Bojack Unbound",movie,"Action, Animation, Fantasy",1993,tt0142238,7.1,7486,
"Dragon Ball Z: Bio-Broly",movie,"Action, Animation, Sci-Fi",1994,tt0142234,5.8,6178,
"Dragon Ball Z: Fusion Reborn",movie,"Action, Animation, Sci-Fi",1995,tt0142236,7.6,12830,
"Dragon Ball Z: Wrath of the Dragon",movie,"Action, Animation, Sci-Fi",1995,tt0142243,7.4,10202,
"20th Century Boys 3: Redemption",movie,"Adventure, Fantasy",2009,tt1181919,6.5,1302,
"Dragon Ball: Curse of the Blood Rubies",movie,"Action, Adventure, Animation",1986,tt0142251,6.7,3860,
"Dragon Ball: Sleeping Princess in Devil's Castle",movie,"Action, Adventure, Animation",1987,tt0142249,6.5,3109,
"Dragon Ball: The Path to Power",movie,"Action, Adventure, Animation",1996,tt0142250,7.2,3054,
Somewhere,movie,"Comedy, Drama, Romance",2010,tt1421051,6.3,47602,
"Behind Convent Walls",movie,"Drama, Romance",1978,tt0076200,4.8,1501,
Beloved,movie,"Drama, History, Horror",1998,tt0120603,6.1,9759,
Contagion,movie,"Drama, Thriller",2011,tt1598778,6.8,322356,
"Heaven's Door",movie,Drama,2009,tt1173947,6.4,270,
"Female Prisoner Scorpion: Jailhouse 41",movie,"Crime, Drama, Thriller",1972,tt0226874,7.1,3543,
"Iron Fisted Monk",movie,"Action, Drama",1977,tt0076659,6.6,1098,
Knockabout,movie,"Action, Comedy, Drama",1979,tt0080166,7.2,1643,
"Super Troopers",movie,"Comedy, Crime, Mystery",2001,tt0247745,7,115512,
"Tokyo Tower: Mom and Me, and Sometimes Dad",movie,Drama,2007,tt0820158,7.4,1080,
"Burst City",movie,"Action, Drama, Music",1982,tt0083609,6,968,
Drop,movie,Comedy,2009,tt1237958,6.4,360,
"The Fure Fure Girl",movie,"Comedy, Family, Sport",2008,tt1260937,5.3,125,
Siege,movie,"Crime, Drama, Thriller",1983,tt0086276,6.6,1410,
"A Millionaire's First Love",movie,"Drama, Romance",2006,tt0757157,7.2,5476,
"Crying Fist",movie,"Action, Drama, Sport",2005,tt0457007,7.2,3182,
Aenigma,movie,"Horror, Mystery, Romance",1987,tt0092516,5.1,3536,
"I Give My First Love to You",movie,"Drama, Romance",2009,tt1401656,7.1,2901,
"Alligator II: The Mutation",movie,"Horror, Sci-Fi",1991,tt0101309,4,3462,
"The Street Fighter",movie,"Action, Crime, Thriller",1974,tt0073756,6.9,5876,
"Return of the Street Fighter",movie,"Action, Crime, Drama",1974,tt0073623,6.3,2390,
"The Street Fighter's Last Revenge",movie,"Action, Crime, Drama",1974,tt0073755,6,1559,
"Shaolin Wooden Men",movie,Action,1976,tt0075201,6.3,3002,
"Heroes of the East",movie,"Action, Comedy",1978,tt0080172,7.5,2837,
"Always: Sunset on Third Street 2",movie,"Comedy, Drama, Family",2007,tt0953981,7.5,1152,
"The Illusionist",movie,"Animation, Drama, Fantasy",2010,tt0775489,7.4,36976,
"The Switch",movie,"Comedy, Drama, Romance",2010,tt0889573,6.1,114348,
"Spirits of the Dead",movie,"Drama, Horror, Mystery",1968,tt0063715,6.4,7325,
"Step Up 3D",movie,"Drama, Music, Romance",2010,tt1193631,6.2,61175,
"Africa: Blood and Guts",movie,"Documentary, Horror",1966,tt0060073,7,1995,
"Assault Girls",movie,"Action, Sci-Fi",2009,tt1478800,3.8,1353,
"Tetsuo: The Iron Man",movie,"Horror, Sci-Fi",1989,tt0096251,6.9,27274,
"Next Stop Wonderland",movie,"Comedy, Drama, Romance",1998,tt0119778,6.5,5213,
"The Woman Who Dreamed of a Man",movie,"Drama, Romance",2010,tt1239290,5,969,
"Tokyo Fist",movie,"Action, Drama, Horror",1995,tt0114690,7,4255,
"No Strings Attached",movie,"Comedy, Romance",2011,tt1411238,6.2,248926,
"Heaven and Earth",movie,"Action, Adventure, Drama",1990,tt0099753,6.8,1171,
Rikyu,movie,"Biography, Drama, History",1989,tt0098204,7.1,866,
"The Great Yokai War",movie,"Adventure, Family, Fantasy",2005,tt0425661,6.3,2759,
"Project A-Ko",movie,"Action, Adventure, Animation",1986,tt0091794,6.9,1545,
"MacArthur's Children",movie,"Comedy, Drama, War",1984,tt0088093,7,225,
"City on Fire",movie,"Action, Crime, Drama",1987,tt0093435,7,7558,
"Arcadia of My Youth",movie,"Action, Adventure, Animation",1982,tt0084881,7,1079,
"Why Not?",movie,"Drama, History",1981,tt0082313,6.8,707,
"Vengeance Is Mine",movie,"Crime, Drama",1979,tt0079182,7.7,7577,
"Kevin Hart: Seriously Funny",movie,"Comedy, Documentary",2010,tt1714196,7.5,5964,
Tekken,movie,"Action, Crime, Drama",2010,tt0411951,4.8,28966,
Goliathon,movie,"Action, Adventure, Horror",1977,tt0076164,5.4,2270,
"Inuyasha the Movie: Affections Touching Across Time",movie,"Action, Adventure, Animation",2001,tt0322645,7.2,2916,
"Goke, Body Snatcher from Hell",movie,"Horror, Sci-Fi",1968,tt0063206,6.1,2087,
Skyline,movie,"Action, Sci-Fi, Thriller",2010,tt1564585,4.5,93137,
"Elvira Madigan",movie,"Biography, Drama, Romance",1967,tt0061620,7,3380,
"The X from Outer Space",movie,"Horror, Sci-Fi",1967,tt0062411,4.8,1580,
"Violence at Noon",movie,"Crime, Drama",1966,tt0060486,7,1248,
Bo,movie,Drama,2010,tt1511329,6.1,1371,
"Tokyo Boy",movie,"Mystery, Romance",2008,tt1179301,6.1,226,
Hormones,movie,Comedy,2008,tt1208717,7,1040,
"Twenty-Four Eyes",movie,Drama,1954,tt0047281,8,3040,
"The Wind Will Carry Us",movie,Drama,1999,tt0209463,7.4,12932,
Partir,movie,"Crime, Drama, Romance",2009,tt1315962,6.3,4612,
"The Water Margin",movie,"Action, Drama",1972,tt0069265,6.5,878,
"Nightmare Detective",movie,"Crime, Horror, Mystery",2006,tt0852726,6,2850,
"Go! Anpanman: Ruby's Wish",movie,"Adventure, Animation, Family",2003,,,,
Monsters,movie,"Adventure, Drama, Romance",2010,tt1470827,6.3,99466,
"The Resurrection of the Golden Wolf",movie,"Action, Crime, Drama",1979,tt0080159,6.6,309,
"The Beast to Die",movie,"Action, Crime, Drama",1980,tt0314913,6.7,324,
"Urusei Yatsura 2: Beautiful Dreamer",movie,"Adventure, Animation, Comedy",1984,tt0088334,7.4,2314,
Vagabond,movie,Drama,1985,tt0089960,7.6,14589,
"Ultraman Cosmos vs. Ultraman Justice: The Final Battle",movie,"Action, Adventure, Sci-Fi",2003,tt2243192,7.2,117,
"Wild Target",movie,"Action, Comedy, Crime",2010,tt1235189,6.7,41447,
"Dragon Ball Z: Broly - Second Coming",movie,"Action, Adventure, Animation",1994,tt0142239,6.5,6579,
Frozen,movie,"Adventure, Thriller",2010,tt1323045,6.2,83939,
Trauma,movie,"Horror, Mystery, Thriller",1993,tt0104053,5.8,8404,
Malicious,movie,"Comedy, Drama, Romance",1973,tt0070358,6.3,3747,
"Maiko haaaan!!!",movie,Comedy,2007,tt0907652,6.3,607,
"Forever Enthralled",movie,"Biography, Drama, History",2008,tt0851532,6.7,1646,
"Green Lantern",movie,"Action, Adventure, Sci-Fi",2011,tt1133985,5.5,302190,
13,movie,"Crime, Drama, Thriller",2010,tt0798817,6,44791,
T.R.Y.,movie,"Action, Comedy",2003,tt0328500,5.2,82,
Super,movie,"Action, Comedy, Crime",2010,tt1512235,6.7,85015,
"The King's Speech",movie,"Biography, Drama, History",2010,tt1504320,8,718860,
"Presents: Aikagi",movie,Romance,2006,tt0923854,6.3,30,
"Rainbow Song",movie,"Drama, Romance",2006,tt0804513,7.3,1510,
"Ashura-jô no hitomi",movie,"Action, Fantasy",2005,tt0459744,5.8,767,
"City of Glass",movie,"Drama, History, Romance",1998,tt0179110,6.8,675,
"The Protector",movie,"Action, Crime, Thriller",1985,tt0089847,5.7,5543,
"Worst by Chance",movie,"Drama, Romance",2003,tt0468750,6.5,120,
"Arch Angels",movie,"Adventure, Comedy, Fantasy",2006,tt0461612,5,230,
"Cool Dimension",movie,Action,2006,tt0940824,3.9,106,
"Sukeban deka",movie,"Action, Drama",1987,tt0188212,6.2,257,
"Sukeban deka: Kazama sanshimai no gyakushû",movie,Action,1988,tt0184925,5.5,131,
Naoko,movie,"Drama, Romance, Sport",2008,tt1177161,6.2,152,
"The Ward",movie,"Horror, Mystery, Thriller",2010,tt1369706,5.5,46047,
"Tokyo Drifter",movie,"Action, Crime",1966,tt0061101,7.1,10080,
"Don't Look Down",movie,"Drama, Romance",2008,tt1233487,5.9,3427,
"Shaolin Temple",movie,"Action, Drama",1976,tt0075202,6.8,1449,
"Gnomeo & Juliet",movie,"Adventure, Animation, Comedy",2011,tt0377981,5.9,61387,
"Everybody's Fine",movie,Drama,1990,tt0100681,7.7,4637,
"Macross 7: The Galaxy Is Calling Me!",movie,"Action, Adventure, Animation",1995,tt0160500,6.4,183,
"The Story of the Last Chrysanthemum",movie,"Drama, Romance",1939,tt0032156,7.8,4596,
"United Red Army",movie,"Crime, Drama",2007,tt0923869,7.1,915,
Caterpillar,movie,"Drama, History, War",2010,tt1508290,6.7,1231,
"Dragon Fist",movie,"Action, Drama",1979,tt0079484,6.1,2885,
"The Ring Finger",movie,Drama,2005,tt0411117,6.1,1297,
Inseminoid,movie,"Horror, Sci-Fi",1981,tt0084090,4,4598,
"The Warrior's Way",movie,"Action, Drama, Fantasy",2010,tt1032751,6.2,27594,
"Today We Kill, Tomorrow We Die!",movie,"Drama, Thriller, Western",1968,tt0063379,6.1,1802,
"Blue Valentine",movie,"Drama, Romance",2010,tt1120985,7.3,217051,
"Samurai Spy",movie,"Action, Drama",1965,tt0059303,7,1918,
"Sword of the Beast",movie,"Action, Drama",1965,tt0200768,7.5,3190,
"Through the Olive Trees",movie,Drama,1994,tt0111845,7.7,10699,
"Pokémon: Giratina and the Sky Warrior",movie,"Action, Adventure, Animation",2008,tt1160525,6,3079,
"Sister Street Fighter",movie,"Action, Crime",1974,tt0073714,6.4,1681,
"The Prince of Tennis: Two Samurais, the First Game",movie,"Animation, Sport",2005,tt1107334,5.9,142,
"Once a Thief",movie,"Action, Comedy, Crime",1991,tt0101020,6.7,7581,
"Dorian Gray",movie,"Horror, Thriller",1970,tt0065656,5.8,1344,
"Legend of the Eight Samurai",movie,"Action, Adventure, Drama",1983,tt0086244,6.4,1374,
"Bullet Train",movie,"Action, Crime, Drama",1975,tt0080479,6.8,1848,
"Temptress Moon",movie,"Drama, Romance",1996,tt0116295,6.6,2071,
"The Trip to Bountiful",movie,Drama,1985,tt0090203,7.4,5566,
Poetry,movie,Drama,2010,tt1287878,7.8,14034,
"Hissatsu shikakenin",movie,"Action, Crime",1973,tt0070181,7,51,
"Elite Squad 2: The Enemy Within",movie,"Crime, Drama, Thriller",2010,tt1555149,8,88972,
"Independence Day: Resurgence",movie,"Action, Adventure, Sci-Fi",2016,tt1628841,5.2,193644,
"A Good Day to Die Hard",movie,"Action, Thriller",2013,tt1606378,5.2,218680,
Unknown,movie,"Action, Mystery, Thriller",2011,tt1401152,6.8,272483,
"Tajomaru: Avenging Blade",movie,"Action, Crime, Drama",2009,tt1347008,5.2,350,
"Return of the One-Armed Swordsman",movie,"Action, Adventure",1969,tt0064265,7.2,1522,
"Return to the 36th Chamber",movie,"Action, Comedy",1980,tt0081494,6.9,4356,
"License to Live",movie,"Comedy, Drama",1998,tt0197730,6.9,634,
"Golgo 13: Assignment Kowloon",movie,"Action, Crime, Thriller",1977,tt0076281,6.3,647,
"Detective Dee: The Mystery of the Phantom Flame",movie,"Action, Adventure, Drama",2010,tt1123373,6.6,12096,
"Double Suicide: Japanese Summer",movie,"Crime, Drama",1967,tt0062009,6.7,923,
"Macross Frontier: The False Songstress",movie,"Action, Animation, Music",2009,tt1548563,6.8,315,
"The Dog of Flanders",movie,"Animation, Drama, Family",1997,tt0304072,7.7,781,
"Game of Death II",movie,"Action, Crime, Mystery",1980,tt0076709,5.1,3758,
"Night Catches Us",movie,"Drama, Romance",2010,tt0775543,6.2,1881,
"The Way Back",movie,"Adventure, Drama, History",2010,tt1023114,7.3,124268,
Cosmopolis,movie,"Crime, Drama, Mystery",2012,tt1480656,5.1,51047,
Insidious,movie,"Horror, Mystery, Thriller",2010,tt1591095,6.8,350514,
"Killer Elite",movie,"Action, Crime, Thriller",2011,tt1448755,6.4,137538,
"The Bourne Legacy",movie,"Action, Adventure, Thriller",2012,tt1194173,6.6,320935,
Gravity,movie,"Drama, Sci-Fi, Thriller",2013,tt1454468,7.7,878171,
"Quill: The Life of a Guide Dog",movie,Drama,2004,tt0400761,7.1,1799,
Sunflower,movie,"Action, Crime, Drama",2006,tt0923714,7.2,2581,
"Stress Positions",movie,Comedy,2024,tt30319533,5,592,
Poolman,movie,"Comedy, Mystery",2023,tt18077924,4,2544,
Emperor,movie,"Drama, History, War",2012,tt2103264,6.5,15249,
"Alien: Romulus",movie,"Horror, Sci-Fi, Thriller",2024,tt18412256,7.1,230486,
"The Little Mermaid",movie,"Adventure, Family, Fantasy",2023,tt5971474,7.2,163944,
"When Evil Lurks",movie,Horror,2023,tt16300962,6.9,49298,
Sing,movie,"Animation, Comedy, Family",2016,tt3470600,7.1,200749,
"Mr. Crocket",movie,Horror,2024,tt32916093,5.4,4347,
"Kokumon Gate",movie,Mystery,2019,tt13174762,,,
"Late Night with the Devil",movie,Horror,2023,tt14966898,7,117346,
"Transformers: Age of Extinction",movie,"Action, Adventure, Sci-Fi",2014,tt2109248,5.6,338957,
"Dinner in America",movie,"Comedy, Drama, Music",2020,tt9058654,7.5,11905,
"Kiss Cam!",movie,,2020,,,,
Genge,movie,Comedy,2014,tt3883996,,,
"Stolen Identity the Final Hacking Game",movie,"Mystery, Thriller, Crime",2024,tt33536422,,,
"See You Tomorrow, Everyone",movie,"Comedy, Drama",2013,tt2299471,7,337,
"About You I Don't Know",movie,"Romance, Drama",2022,,,,
